,sentence,score,label
668,"They never go far, he said, with a chuckle.",-0.30000001192092896,0
669,They never do what they set out to do.,-0.8000000119209291,0
670,Always pecking at new things are the Bandar-log.,-0.10000000149011612,0
671,"This time, if I have any eyesight, they have pecked down trouble for themselves, for Baloo is no fledgling and Bagheera can, as I know, kill more than goats.",-0.699999988079071,0
672,"Then he rocked on his wings, his feet gathered up under him, and waited.",-0.10000000149011612,0
673,"Meanwhile, Baloo and Bagheera were furious with rage and grief.",-0.8000000119209291,0
674,"Bagheera climbed as he had never climbed before, but the branches broke beneath his weight, and he slipped down, his claws full of bark.",-0.30000001192092896,0
675,Why didst thou not warn the man-cub.,-0.6000000238418579,0
676,"he roared to poor Baloo, who had set off at a clumsy trot in the hope of overtaking the monkeys.",-0.8000000119209291,0
677,What was the use of half slaying him with blows if thou didst not warn him.,-0.699999988079071,0
678,Haste.,0.20000000298023224,2
679,O haste.,-0.10000000149011612,0
680,We—we may catch them yet.,-0.10000000149011612,0
681,Baloo panted.At that speed.,0.20000000298023224,2
682,It would not tire a wounded cow.,-0.699999988079071,0
683,"Teacher of the Law, cub beater—a mile of that rolling to and fro would burst thee open.",-0.20000000298023224,0
684,Sit still and think.,0.0,1
685,Make a plan.,0.0,1
686,This is no time for chasing.,-0.6000000238418579,0
687,They may drop him if we follow too close.,-0.5,0
688,Arrula.,0.20000000298023224,2
689,Whoo.,0.20000000298023224,2
690,"They may have dropped him already, being tired of carrying him.",-0.699999988079071,0
691,Who can trust the Bandar-log.,-0.10000000149011612,0
692,Put dead bats on my head.,-0.30000001192092896,0
693,Give me black bones to eat.,-0.10000000149011612,0
694,"Roll me into the hives of the wild bees that I may be stung to death, and bury me with the hyena; for I am the most miserable of bears.",-0.8000000119209291,0
695,Arulala.,0.20000000298023224,2
696,Wahooa.,0.20000000298023224,2
697,"O Mowgli, Mowgli.",0.0,1
698,Why did I not warn thee against the Monkey Folk instead of breaking thy head.,-0.8000000119209291,0
699,"Now perhaps I may have knocked the day's lesson out of his mind, and he will be alone in the jungle without the Master Words.",-0.30000001192092896,0
700,"Baloo clasped his paws over his ears and rolled to and fro, moaning.",-0.30000001192092896,0
701,"At least he gave me all the Words correctly a little time ago, said Bagheera, impatiently.",0.20000000298023224,2
702,"Baloo, thou hast neither memory nor respect.",-0.699999988079071,0
703,"What would the jungle think if I, the Black Panther, curled myself up like Ikki, the Porcupine, and howled.",0.0,1
704,What do I care what the jungle thinks.,-0.10000000149011612,0
705,He may be dead by now.,-0.8000000119209291,0
706,"Unless and until they drop him from the branches in sport, or kill him out of idleness, I have no fear for the man-cub.",-0.10000000149011612,0
707,"He is wise and well-taught, and, above all, he has the eyes that make the Jungle People afraid.",0.6000000238418579,2
708,"But (and it is a great evil) he is in the power of the Bandar-log, and they, because they live in trees, have no fear of any of our people.",-0.10000000149011612,0
709,Bagheera licked his one fore paw thoughtfully.,0.6000000238418579,2
710,Fool that I am.,-0.8000000119209291,0
711,"Oh fat, brown, root-digging fool that I am.",-0.8000000119209291,0
712,"said Baloo, uncoiling himself with a jerk.",-0.8999999761581421,0
713,"It is true what Hathi, the Wild Elephant, says: 'To each his own fear'; and they, the Bandar-log, fear Kaa, the Rock Snake.",-0.4000000059604645,0
714,He can climb as well as they can.,0.5,2
715,He steals the young monkeys in the night.,-0.5,0
716,The mere whisper of his name makes their wicked tails cold.,-0.20000000298023224,0
717,Let us go to Kaa.,-0.10000000149011612,0
718,What will he do for us.,-0.10000000149011612,0
719,"He is not of our tribe, being footless and with most evil eyes, said Bagheera.",-0.4000000059604645,0
720,He is very old and very cunning.,0.5,2
721,"Above all, he is always hungry, saidBaloo, hopefully.",0.4000000059604645,2
722,Promise him many goats.,0.0,1
723,He sleeps for a full month after he has once eaten.,-0.30000001192092896,0
724,"He may be asleep now, and even were he awake, what if he would rather kill his own goats.",-0.699999988079071,0
725,"Bagheera, who did not know much about Kaa, was naturally suspicious.",-0.699999988079071,0
726,"Then in that case, thou and I together, old hunter, may make him see reason.",0.0,1
727,"Here Baloo rubbed his faded brown shoulder against the panther, and they went off to look for Kaa, the Rock Python.",-0.6000000238418579,0
728,"They found him stretched out on a warm ledge in the afternoon sun, admiring his beautiful new coat, for he had been in retirement for the last ten days changing his skin, and now he was very splendid—darting his big blunt-nosed head along the ground, and twisting the thirty feet of his body into fantastic knots and curves, and licking his lips as he thought of his dinner to come.",0.8000000119209291,2
729,"He has not eaten, said Baloo, with a grunt of relief, as soon as he saw the beautifully mottled brown and yellow jacket.",0.8000000119209291,2
730,"Be careful, Bagheera.",-0.4000000059604645,0
731,"He is always a little blind after he has changed his skin, and very quick to strike.",0.4000000059604645,2
732,"Kaa was not a poison snake—in fact he rather despised the Poison Snakes for cowards; but his strength lay in his hug, and when he had once lapped his huge coils round anybody there was no more to be said.",0.5,2
733,Good hunting.,0.8999999761581421,2
734,"cried Baloo, sitting up on his haunches.",-0.6000000238418579,0
735,"Like all snakes of his breed Kaa was rather deaf, and did not hear the call at first.",-0.6000000238418579,0
736,"Then he curled up ready for any accident, his head lowered.",0.0,1
737,"Good hunting for us all, he answered.",0.8999999761581421,2
738,"Oho, Baloo, what dost thou do here.",0.0,1
739,"Good hunting, Bagheera.",0.8999999761581421,2
740,One of us at least needs food.,0.0,1
741,Is there any news of game afoot.,-0.10000000149011612,0
742,"A doe now, or even a young buck.",0.0,1
743,I am as empty as a dried well.,0.5,2
744,"We are hunting, said Baloo, carelessly.",0.0,1
745,He knew that you must not hurry Kaa.,-0.5,0
746,He is too big.,-0.8000000119209291,0
747,"Give me permission to come with you, said Kaa.",-0.4000000059604645,0
748,"A blow more or less is nothing to thee, Bagheera or Baloo, but I—I have to wait and wait for days in a wood path and climb half a night on the mere chance of a young ape.",-0.10000000149011612,0
749,Pss naw.,0.20000000298023224,2
750,The branches are not what they were when I was young.,-0.8000000119209291,0
751,"Rotten twigs and dry boughs are they all.Maybe thy great weight has something to do with the matter, said Baloo.",0.30000001192092896,2
752,"I am a fair length—a fair length, said Kaa, with a little pride.",0.10000000149011612,1
753,"But for all that, it is the fault of this new-grown timber.",-0.699999988079071,0
754,"I came very near to falling on my last hunt,—very near indeed,—and the noise of my slipping, for my tail was not tight wrapped round the tree, waked the Bandar-log, and they called me most evil names.",0.10000000149011612,1
755,"'Footless, yellow earthworm,' said Bagheera under his whiskers, as though he were trying to remember something.",-0.30000001192092896,0
756,Sssss.,0.20000000298023224,2
757,Have they ever called me that.,-0.30000001192092896,0
758,said Kaa.,-0.10000000149011612,0
759,"Something of that kind it was that they shouted to us last moon, but we never noticed them.",-0.30000001192092896,0
760,"They will say anything—even that thou hast lost all thy teeth, and dare not face anything bigger than a kid, because (they are indeed shameless, these Bandar-log)—because thou art afraid of the he-goats' horns, Bagheera went on sweetly.",-0.8000000119209291,0
761,"Now a snake, especially a wary old python like Kaa, very seldom shows that he is angry; but Baloo and Bagheera could see the big swallowing muscles on either side of Kaa's throat ripple and bulge.",0.0,1
762,"The Bandar-log have shifted their grounds, he said, quietly.",0.0,1
763,When I came up into the sun today I heard them whooping among the tree-tops.,0.10000000149011612,1
764,"It—it is the Bandar-log that we follow now, said Baloo; but the words stuck in his throat, for this was the first time in his memory that one of the Jungle People had owned to being interested in the doings of the monkeys.",-0.4000000059604645,0
765,"Beyond doubt, then, it is no small thing that takes two such hunters—leaders in their own jungle, I am certain—on the trail of the Bandar-log, Kaa replied, courteously, as he swelled with curiosity.",0.0,1
766,"Indeed, Baloo began, I am no more than the old, and sometimes very foolish, Teacher of the Law to the Seeonee wolf-cubs, and Bagheera here— Is Bagheera, said the Black Panther, and his jaws shut with a snap, for hedid not believe in being humble.",-0.699999988079071,0
767,"The trouble is this, Kaa.",-0.8000000119209291,0
768,"Those nut-stealers and pickers of palm-leaves have stolen away our man-cub, of whom thou hast perhaps heard.",-0.699999988079071,0
769,"I heard some news from Ikki (his quills make him presumptuous) of a man thing that was entered into a wolf-pack, but I did not believe.",-0.4000000059604645,0
770,Ikki is full of stories half heard and very badly told.,-0.8000000119209291,0
771,But it is true.,0.20000000298023224,2
772,"He is such a man-cub as never was, said Baloo.",-0.10000000149011612,0
773,The best and wisest and boldest of man-cubs.,0.8999999761581421,2
774,"My own pupil, who shall make the name of Baloo famous through all the jungles; and besides, I—we—love him, Kaa.",0.699999988079071,2
775,Ts.,0.20000000298023224,2
776,Ts.,0.20000000298023224,2
777,"said Kaa, shaking his head to and fro.",-0.699999988079071,0
778,I also have known what love is.,0.8000000119209291,2
779,"There are tales I could tell that— That need a clear night when we are all well fed to praise properly, said Bagheera, quickly.",0.5,2
780,"Our man-cub is in the hands of the Bandar-log now, and we know that of all the Jungle People they fear Kaa alone.",-0.30000001192092896,0
781,They fear me alone.,-0.8000000119209291,0
782,"They have good reason, said Kaa.",0.5,2
783,"Chattering, foolish, vain—vain, foolish, and chattering—are the monkeys.",-0.8000000119209291,0
784,But a man-thing in their hands is in no good luck.,-0.8999999761581421,0
785,"They grow tired of the nuts they pick, and throw them down.",-0.6000000238418579,0
786,"They carry a branch half a day, meaning to do great things with it, and then they snap it in two.",0.699999988079071,2
787,That manling is not to be envied.,-0.30000001192092896,0
788,"They called me also —'yellow fish,' was it not.",-0.4000000059604645,0
789,"Worm—worm—earthworm, said Bagheera; as well as other things which I cannot now say for shame.",-0.6000000238418579,0
790,We must remind them to speak well of their master.,-0.20000000298023224,0
791,Aaa-sssh.,0.20000000298023224,2
792,We must help their wandering memories.,0.10000000149011612,1
793,"Now, whither went they with thy cub.",0.0,1
794,The jungle alone knows.,0.0,1
795,"Toward the sunset, I believe, said Baloo.",0.10000000149011612,1
796,"We had thought that thou wouldst know, Kaa.",-0.20000000298023224,0
797,I.,0.0,1
798,How.,0.0,1
799,"I take them when they come in my way, but I do not hunt the Bandar-log—or frogs—or green scum on a water-hole, for that matter.",-0.4000000059604645,0
800,"Up, up.",0.10000000149011612,1
801,"Up, up.",0.10000000149011612,1
802,Hillo.,0.20000000298023224,2
803,Illo.,0.20000000298023224,2
804,Illo.,0.20000000298023224,2
805,"Look up, Baloo of the Seeonee Wolf Pack!Baloo looked up to see where the voice came from, and there was Rann, the Kite, sweeping down with the sun shining on the upturned flanges of his wings.",0.5,2
806,"It was near Rann's bedtime, but he had ranged all over the jungle looking for the bear, and missed him in the thick foliage.",0.10000000149011612,1
807,What is it.,-0.20000000298023224,0
808,said Baloo.,-0.10000000149011612,0
809,I have seen Mowgli among the Bandar-log.,0.0,1
810,He bade me tell you.,-0.30000001192092896,0
811,I watched.,0.0,1
812,The Bandar-log have taken him beyond the river to the Monkey City—to the Cold Lairs.,0.6000000238418579,2
813,"They may stay there for a night, or ten nights, or an hour.",-0.10000000149011612,0
814,I have told the bats to watch through the dark time.,0.0,1
815,That is my message.,-0.20000000298023224,0
816,"Good hunting, all you below.",0.8000000119209291,2
817,"Full gorge and a deep sleep to you, Rann.",0.4000000059604645,2
818,cried Bagheera.,-0.30000001192092896,0
819,"I will remember thee in my next kill, and put aside the head for thee alone, O best of kites.",0.30000001192092896,2
820,It is nothing.,-0.699999988079071,0
821,It is nothing.,-0.699999988079071,0
822,The boy held the Master Word.,0.0,1
823,"I could have done no less, and Rann circled up again to his roost.",-0.20000000298023224,0
824,"He has not forgotten to use his tongue, said Baloo, with a chuckle of pride.",0.699999988079071,2
825,To think of one so young remembering the Master Word for the birds while he was being pulled across trees.,0.10000000149011612,1
826,"It was most firmly driven into him, said Bagheera.",0.30000001192092896,2
827,"But I am proud of him, and now we must go to the Cold Lairs.",0.5,2
828,"They all knew where that place was, but few of the Jungle People ever went there, because what they called the Cold Lairs was an old deserted city, lost and buried in the jungle, and beasts seldom use a place that men have once used.",-0.5,0
829,"The wild boar will, but the hunting-tribes do not.",-0.10000000149011612,0
830,"Besides, the monkeys lived there as much as they could be said to live anywhere, and no self-respecting animal would come within eye-shot of it except in times of drouth, when the half-ruined tanks and reservoirs held a little water.",-0.5,0
831,"It is half a night's journey—at full speed, said Bagheera.",0.0,1
832,Baloo looked very serious.,0.4000000059604645,2
833,"I will go as fast as I can, he said, anxiously.",0.30000001192092896,2
834,We dare not wait for thee.,0.0,1
835,"Follow, Baloo.",0.10000000149011612,1
836,"We must go on the quick-foot— Kaa and I.Feet or no feet, I can keep abreast of all thy four, said Kaa, shortly.",0.30000001192092896,2
837,"Baloo made one effort to hurry, but had to sit down panting, and so they left him to come on later, while Bagheera hurried forward, at the rocking panther canter.",0.0,1
838,"Kaa said nothing, but, strive as Bagheera might, the huge Rock Python held level with him.",0.4000000059604645,2
839,"When they came to a hill-stream, Bagheera gained, because he bounded across while Kaa swam, his head and two feet of his neck clearing the water, but on level ground Kaa made up the distance.",0.20000000298023224,2
840,"By the Broken Lock that freed me, said Bagheera, when twilight had fallen, thou art no slow-goer.",0.0,1
841,"I am hungry, said Kaa.",-0.10000000149011612,0
842,"Besides, they called me speckled frog.",-0.4000000059604645,0
843,"Worm—earthworm, and yellow to boot.",0.0,1
844,All one.,0.6000000238418579,2
845,"Let us go on, and Kaa seemed to pour himself along the ground, finding the shortest road with his steady eyes, and keeping to it.",0.0,1
846,In the Cold Lairs the Monkey People were not thinking of Mowgli's friends at all.,-0.6000000238418579,0
847,"They had brought the boy to the Lost City, and were very pleased with themselves for the time.",0.8999999761581421,2
848,"Mowgli had never seen an Indian city before, and though this was almost a heap of ruins it seemed very wonderful and splendid.",0.4000000059604645,2
849,Some king had built it long ago on a little hill.,0.0,1
850,"You could still trace the stone causeways that led up to the ruined gates where the last splinters of wood hung to the worn, rusted hinges.",-0.4000000059604645,0
851,"Trees had grown into and out of the walls; the battlements were tumbled down and decayed, and wild creepers hung out of the windows of the towers on the walls in bushy hanging clumps.",-0.30000001192092896,0
852,"A great roofless palace crowned the hill, and the marble of the courtyards and the fountains was split and stained with red and green, and the very cobblestones in the courtyard where the king's elephants used to live had been thrust up and apart by grasses and young trees.",0.10000000149011612,1
853,"From the palace you could see the rows and rows of roofless houses that made up the city, looking like empty honeycombs filled with blackness; the shapeless block of stone that had been an idol in the square where four roads met; the pits and dimples at street corners where the public wells once stood, and the shattered domes of temples with wild figs sprouting on their sides.The monkeys called the place their city, and pretended to despise the Jungle People because they lived in the forest.",-0.5,0
854,And yet they never knew what the buildings were made for nor how to use them.,-0.8000000119209291,0
855,"They would sit in circles on the hall of the king's council-chamber, and scratch for fleas and pretend to be men; or they would run in and out of the roofless houses and collect pieces of plaster and old bricks in a corner, and forget where they had hidden them, and fight and cry in scuffling crowds, and then break off to play up and down the terraces of the king's garden, where they would shake the rose-trees and the oranges in sport to see the fruit and flowers fall.",-0.699999988079071,0
856,"They explored all the passages and dark tunnels in the palace and the hundreds of little dark rooms; but they never remembered what they had seen and what they had not, and so drifted about in ones and twos or crowds, telling one another that they were doing as men did.",-0.10000000149011612,0
857,"They drank at the tanks and made the water all muddy, and then they fought over it, and then they would all rush together in mobs and shout: There are none in the jungle so wise and good and clever and strong and gentle as the Bandar-log.",0.30000001192092896,2
858,"Then all would begin again till they grew tired of the city and went back to the tree-tops, hoping the Jungle People would notice them.",-0.30000001192092896,0
859,"Mowgli, who had been trained under the Law of the Jungle, did not like or understand this kind of life.",-0.699999988079071,0
860,"The monkeys dragged him into the Cold Lairs late in the afternoon, and instead of going to sleep, as Mowgli would have done after a long journey, they joined hands and danced about and sang their foolish songs.",-0.5,0
861,"One of the monkeys made a speech, and told his companions that Mowgli's capture marked a new thing in the history of the Bandar-log, for Mowgli was going to show them how to weave sticks and canes together as a protection against rain and cold.",0.20000000298023224,2
862,"Mowgli picked up some creepers and began to work them in and out, and the monkeys tried to imitate; but in a very few minutes they lost interest and began to pull their friends' tails or jump up and down on all fours, coughing.",-0.10000000149011612,0
863,"I want to eat, said Mowgli.",0.0,1
864,I am a stranger in this part of the jungle.,0.0,1
865,"Bring me food, or give me leave to hunt here.",-0.10000000149011612,0
866,"Twenty or thirty monkeys bounded away to bring him nuts and wild pawpaws; but they fell to fighting on the road, and it was too much trouble to go back with what was left of the fruit.",-0.5,0
867,"Mowgli was sore and angry as well as hungry, and he roamed through the empty city giving the Strangers' Hunting Callfrom time to time, but no one answered him, and Mowgli felt that he had reached a very bad place indeed.",-0.699999988079071,0
868,"All that Baloo has said about the Bandar-log is true, he thought to himself.",-0.10000000149011612,0
869,"They have no Law, no Hunting Call, and no leaders—nothing but foolish words and little picking, thievish hands.",-0.8000000119209291,0
870,"So if I am starved or killed here, it will be all my own fault.",-0.699999988079071,0
871,But I must try to return to my own jungle.,-0.20000000298023224,0
872,"Baloo will surely beat me, but that is better than chasing silly rose-leaves with the Bandar-log.",0.0,1
873,"But no sooner had he walked to the city wall than the monkeys pulled him back, telling him that he did not know how happy he was, and pinching him to make him grateful.",0.10000000149011612,1
874,"He set his teeth and said nothing, but went with the shouting monkeys to a terrace above the red sandstone reservoirs that were half full of rain-water.",-0.30000001192092896,0
875,"There was a ruined summer-house of white marble in the center of the terrace, built for queens dead a hundred years ago.",-0.5,0
876,"The domed roof had half fallen in and blocked up the underground passage from the palace by which the queens used to enter; but the walls were made of screens of marble tracery— beautiful, milk-white fretwork, set with agates and cornelians and jasper and lapis lazuli, and as the moon came up behind the hill it shone through the openwork, casting shadows on the ground like black-velvet embroidery.",0.20000000298023224,2
877,"Sore, sleepy, and hungry as he was, Mowgli could not help laughing when the Bandar-log began, twenty at a time, to tell him how great and wise and strong and gentle they were, and how foolish he was to wish to leave them.",0.0,1
878,We are great.,0.8000000119209291,2
879,We are free.,0.10000000149011612,1
880,We are wonderful.,0.8999999761581421,2
881,We are the most wonderful people in all the jungle.,0.8999999761581421,2
882,"We all say so, and so it must be true, they shouted.",0.0,1
883,"Now as you are a new listener and can carry our words back to the Jungle People so that they may notice us in future, we will tell you all about our most excellent selves.",0.8000000119209291,2
884,"Mowgli made no objection, and the monkeys gathered by hundreds and hundreds on the terrace to listen to their own speakers singing the praises of the Bandar-log, and whenever a speaker stopped for want of breath they would all shout together: This is true; we all say so.",0.5,2
885,"Mowgli nodded and blinked, and said Yes when they asked him a question, and his head spun with the noise.",-0.4000000059604645,0
886,"Tabaqui, the Jackal, must have bitten all these people, he said to himself, and now they have the madness.",-0.8999999761581421,0
887,Certainly this is dewance—the madness.,-0.10000000149011612,0
888,Do they never go to sleep.,-0.4000000059604645,0
889,Now there is a cloud comingto cover that moon.,0.0,1
890,If it were only a big enough cloud I might try to run away in the darkness.,-0.4000000059604645,0
891,But I am tired.,-0.699999988079071,0
892,"That same cloud was being watched by two good friends in the ruined ditch below the city wall, for Bagheera and Kaa, knowing well how dangerous the Monkey People were in large numbers, did not wish to run any risks.",-0.6000000238418579,0
893,"The monkeys never fight unless they are a hundred to one, and few in the jungle care for those odds .",-0.4000000059604645,0
894,"I will go to the west wall, Kaa whispered, and come down swiftly with the slope of the ground in my favor.",0.0,1
895,"They will not throw themselves upon my back in their hundreds, but— I know it, said Bagheera.",-0.4000000059604645,0
896,Would that Baloo were here; but we must do what we can.,-0.10000000149011612,0
897,When that cloud covers the moon I shall go to the terrace.,0.0,1
898,They hold some sort of council there over the boy.,-0.30000001192092896,0
899,"Good hunting, said Kaa, grimly, and glided away to the west wall.",0.699999988079071,2
900,"That happened to be the least ruined of any, and the big snake was delayed a while before he could find a way up the stones.",-0.6000000238418579,0
901,"The cloud hid the moon, and as Mowgli wondered what would come next he heard Bagheera's light feet on the terrace.",0.0,1
902,"The Black Panther had raced up the slope almost without a sound, and was striking—he knew better than to waste time in biting—right and left among the monkeys, who were seated round Mowgli in circles fifty and sixty deep.",0.30000001192092896,2
903,"There was a howl of fright and rage, and then as Bagheera tripped on the rolling, kicking bodies beneath him, a monkey shouted: There is only one here.",-0.699999988079071,0
904,Kill him.,-0.699999988079071,0
905,Kill.,-0.30000001192092896,0
906,"A scuffling mass of monkeys, biting, scratching, tearing, and pulling, closed over Bagheera, while five or six laid hold of Mowgli, dragged him up the wall of the summer-house, and pushed him through the hole of the broken dome.",-0.4000000059604645,0
907,"A man-trained boy would have been badly bruised, for the fall was a good ten feet, but Mowgli fell as Baloo had taught him to fall, and landed light.",-0.10000000149011612,0
908,"Stay there, shouted the monkeys, till we have killed thy friend.",-0.20000000298023224,0
909,"Later we will play with thee, if the Poison People leave thee alive.",0.0,1
910,"We be of one blood, ye and I, said Mowgli, quickly giving the Snake's Call.He could hear rustling and hissing in the rubbish all round him, and gave the Call a second time to make sure.",-0.20000000298023224,0
911,"Down hoods all, said half a dozen low voices.",-0.4000000059604645,0
912,"Every old ruin in India becomes sooner or later a dwelling-place of snakes, and the old summer-house was alive with cobras.",0.10000000149011612,1
913,"Stand still, Little Brother, lest thy feet do us harm.",-0.6000000238418579,0
914,"Mowgli stood as quietly as he could, peering through the openwork and listening to the furious din of the fight round the Black Panther—the yells and chatterings and scufflings, and Bagheera's deep, hoarse cough as he backed and bucked and twisted and plunged under the heaps of his enemies.",-0.10000000149011612,0
915,"For the first time since he was born, Bagheera was fighting for his life.",0.30000001192092896,2
916,"Baloo must be at hand; Bagheera would not have come alone, Mowgli thought; and then he called aloud: To the tank, Bagheera.",0.0,1
917,Roll to the water tanks.,0.0,1
918,Roll and plunge.,0.0,1
919,Get to the water.,0.0,1
920,"Bagheera heard, and the cry that told him Mowgli was safe gave him new courage.",0.4000000059604645,2
921,"He worked his way desperately, inch by inch, straight for the reservoirs, hitting in silence.",0.30000001192092896,2
922,Then from the ruined wall nearest the jungle rose up the rumbling war-shout of Baloo.,0.0,1
923,"The old bear had done his best, but he could not come before.",-0.30000001192092896,0
924,"Bagheera, he shouted, I am here.",0.0,1
925,I climb.,0.20000000298023224,2
926,I haste.,-0.5,0
927,Ahuwora.,0.20000000298023224,2
928,The stones slip under my feet.,-0.699999988079071,0
929,"Wait my coming, O most infamous Bandar log.",-0.20000000298023224,0
930,"He panted up the terrace only to disappear to the head in a wave of monkeys, but he threw himself squarely on his haunches, and spreading out his fore paws, hugged as many as he could hold, and then began to hit with a regular bat-bat bat, like the flipping strokes of a paddle-wheel.",0.30000001192092896,2
931,"A crash and a splash told Mowgli that Bagheera had fought his way to the tank, where the monkeys could not follow.",-0.5,0
932,"The panther lay gasping for breath, his head just out of water, while the monkeys stood three deep on the red stone steps, dancing up and down with rage, ready to spring upon him from all sides if he came out to help Baloo.",-0.10000000149011612,0
933,"It was then that Bagheera lifted up his dripping chin, and in despair gave the Snake's Call for protection,—We be of one blood, ye and I,—for he believed that Kaa had turned tail at the last minute.",-0.4000000059604645,0
934,"Even Baloo,half smothered under the monkeys on the edge of the terrace, could not help chuckling as he heard the big Black Panther asking for help.",-0.4000000059604645,0
935,"Kaa had only just worked his way over the west wall, landing with a wrench that dislodged a coping-stone into the ditch.",-0.20000000298023224,0
936,"He had no intention of losing any advantage of the ground, and coiled and uncoiled himself once or twice, to be sure that every foot of his long body was in working order.",-0.10000000149011612,0
937,"All that while the fight with Baloo went on, and the monkeys yelled in the tank round Bagheera, and Mang, the Bat, flying to and fro, carried the news of the great battle over the jungle, till even Hathi, the Wild Elephant, trumpeted, and, far away, scattered bands of the Monkey Folk woke and came leaping along the tree-roads to help their comrades in the Cold Lairs, and the noise of the fight roused all the day-birds for miles round.",-0.20000000298023224,0
938,"Then Kaa came straight, quickly, and anxious to kill.",0.0,1
939,"The fighting strength of a python is in the driving blow of his head, backed by all the strength and weight of his body.",0.0,1
940,"If you can imagine a lance, or a battering-ram, or a hammer, weighing nearly half a ton driven by a cool, quiet mind living in the handle of it, you can imagine roughly what Kaa was like when he fought.",0.20000000298023224,2
941,"A python four or five feet long can knock a man down if he hits him fairly in the chest, and Kaa was thirty feet long, as you know.",0.0,1
942,"His first stroke was delivered into the heart of the crowd round Baloo—was sent home with shut mouth in silence, and there was no need of a second.",0.5,2
943,The monkeys scattered with cries of Kaa.,-0.4000000059604645,0
944,It is Kaa.,0.0,1
945,Run.,-0.30000001192092896,0
946,Run.,-0.30000001192092896,0
947,"Generations of monkeys had been scared into good behavior by the stories their elders told them of Kaa, the night-thief, who could slip along the branches as quietly as moss grows, and steal away the strongest monkey that ever lived; of old Kaa, who could make himself look so like a dead branch or a rotten stump that the wisest were deceived till the branch caught them, and then— Kaa was everything that the monkeys feared in the jungle, for none of them knew the limits of his power, none of them could look him in the face, and none had ever come alive out of his hug.",-0.6000000238418579,0
948,"And so they ran, stammering with terror, to the walls and the roofs of the houses, and Baloo drew a deep breath of relief.",0.4000000059604645,2
949,"His fur was much thicker than Bagheera's, but he had suffered sorely in the fight.",-0.6000000238418579,0
950,"Then Kaa opened his mouth for the first time and spoke one long hissing word,and the far-away monkeys, hurrying to the defense of the Cold Lairs, stayed where they were, cowering, till the loaded branches bent and crackled under them.",0.10000000149011612,1
951,"The monkeys on the walls and the empty houses stopped their cries, and in the stillness that fell upon the city Mowgli heard Bagheera shaking his wet sides as he came up from the tank.",0.20000000298023224,2
952,Then the clamor broke out again.,-0.8000000119209291,0
953,"The monkeys leaped higher up the walls; they clung round the necks of the big stone idols and shrieked as they skipped along the battlements; while Mowgli, dancing in the summer-house, put his eye to the screenwork and hooted owl-fashion between his front teeth, to show his derision and contempt.",-0.10000000149011612,0
954,"Get the man-cub out of that trap; I can do no more, Bagheera gasped.",-0.4000000059604645,0
955,Let us take the man-cub and go.,0.0,1
956,They may attack again.,-0.4000000059604645,0
957,They will not move till I order them.,-0.699999988079071,0
958,Stay you sssso.,-0.30000001192092896,0
959,"Kaa hissed, and the city was silent once more.",-0.20000000298023224,0
960,"I could not come before, Brother, but I think I heard thee call—this was to Bagheera.",-0.5,0
961,"I—I may have cried out in the battle, Bagheera answered.",0.0,1
962,"Baloo, art thou hurt.",-0.30000001192092896,0
963,"I am not sure that they have not pulled me into a hundred little bearlings, said Baloo, gravely shaking one leg after the other.",0.0,1
964,Wow.,0.8999999761581421,2
965,I am sore.,-0.699999988079071,0
966,"Kaa, we owe thee, I think, our lives—Bagheera and I.",0.10000000149011612,1
967,No matter.,0.20000000298023224,2
968,Where is the manling.,-0.20000000298023224,0
969,"Here, in a trap.",-0.8000000119209291,0
970,"I cannot climb out, cried Mowgli.",-0.8000000119209291,0
971,The curve of the broken dome was above his head.,-0.4000000059604645,0
972,Take him away.,-0.8000000119209291,0
973,"He dances like Mao, the Peacock.",0.10000000149011612,1
974,"He will crush our young, said the cobras inside.",-0.5,0
975,Hah.,0.20000000298023224,2
976,"said Kaa, with a chuckle, he has friends everywhere, this manling.",0.20000000298023224,2
977,"Stand back, Manling; and hide you, O Poison People.",-0.4000000059604645,0
978,I break down the wall.,-0.4000000059604645,0
979,"Kaa looked carefully till he found a discolored crack in the marble tracery showing a weak spot, made two or three light taps with his head to get thedistance, and then lifting up six feet of his body clear of the ground, sent home half a dozen full-power, smashing blows, nose-first.",0.30000001192092896,2
980,"The screenwork broke and fell away in a cloud of dust and rubbish, and Mowgli leaped through the opening and flung himself between Baloo and Bagheera—an arm round each big neck.",-0.6000000238418579,0
981,Art thou hurt.,-0.30000001192092896,0
982,"said Baloo, hugging him softly.",0.20000000298023224,2
983,"I am sore, hungry, and not a little bruised; but, oh, they have handled ye grievously, my Brothers.",0.10000000149011612,1
984,Ye bleed.,-0.5,0
985,"Others also, said Bagheera, licking his lips and looking at the monkey-dead on the terrace and round the tank.",-0.4000000059604645,0
986,"It is nothing, it is nothing if thou art safe, O my pride of all little frogs.",-0.6000000238418579,0
987,whimpered Baloo.,0.20000000298023224,2
988,"Of that we shall judge later, said Bagheera, in a dry voice that Mowgli did not at all like.",-0.4000000059604645,0
989,"But here is Kaa, to whom we owe the battle and thou owest thy life.",0.0,1
990,"Thank him according to our customs, Mowgli.",0.699999988079071,2
991,Mowgli turned and saw the great python's head swaying a foot above his own.,0.6000000238418579,2
992,"So this is the manling, said Kaa.",0.0,1
